,created_at,text
904,Mon Apr 06 23:22:24 PDT 2009,watch   a league of -PRON- own     make -PRON- miss mint chocolate ice cream cone and -PRON- grand ma   fuck
905,Mon Apr 06 23:22:24 PDT 2009,lose -PRON- phone some where maybe in the grass   -PRON- just so long   hope -PRON- do not rain
906,Mon Apr 06 23:22:25 PDT 2009,hope -PRON- be not refer to -PRON-   say hello to -PRON- new stalker lol
907,Mon Apr 06 23:22:28 PDT 2009,why be u sleep    ur go to be up all night now   how be ur bike ride
908,Mon Apr 06 23:22:33 PDT 2009,but   but   but      i wanna listen to the master too
909,Mon Apr 06 23:22:31 PDT 2009,i ve be look about for good stuff to write   but also be do load of uni work
910,Mon Apr 06 23:22:34 PDT 2009,i feel unloved   drop    tweeter
911,Mon Apr 06 23:22:36 PDT 2009,off to london for the day on thursday   -PRON- s go to be rain   oh fab   will not see much on the london eye   still robbie will not care bless -PRON-
912,Mon Apr 06 23:22:44 PDT 2009,completely wipe and reload the           lose all bbm contact     go to bed sad
913,Mon Apr 06 23:22:46 PDT 2009,sayyyy whaaaa   i be not invite
914,Mon Apr 06 23:22:48 PDT 2009,do not sleep too bad consider i have a workshop start today   beginning of a sore throat though
915,Mon Apr 06 23:22:50 PDT 2009,oh my gosh that make -PRON- emotional haha idk why     i do not want to get old
916,Mon Apr 06 23:22:55 PDT 2009,-PRON- re go to post some story manually due to twitterfeed problem   that s why -PRON- ve be so quiet lately
917,Mon Apr 06 23:23:03 PDT 2009,i do not like lukewarm shower
918,Mon Apr 06 23:23:07 PDT 2009,who should i contact if i need a       for freelance work i do on linux com throughout        never get one
919,Mon Apr 06 23:23:08 PDT 2009,connor   -PRON- s -PRON-   febi   be -PRON- really really mad at -PRON-
920,Mon Apr 06 23:23:11 PDT 2009,need some help    want to buy a macbook pro   but still inlove with -PRON- old powerbook
921,Mon Apr 06 23:23:13 PDT 2009,man america be so     borez anyway lol i just realize -PRON- send -PRON- msgs on here   i have no idea   i have no flash
922,Mon Apr 06 23:23:14 PDT 2009,g knight lovely lady   i m sleepy now
923,Mon Apr 06 23:23:16 PDT 2009,do anybody know how to get -PRON- electrolyte back in order   with a vitamin work   i feel sick
924,Mon Apr 06 23:23:17 PDT 2009,yes   someone have not be read -PRON- post properly
925,Mon Apr 06 23:23:20 PDT 2009,almost through with -PRON- italian homework    weeeeee      now if i only understand what i be do
926,Mon Apr 06 23:23:27 PDT 2009,who turn the light on   -PRON- will be time to get ip then
927,Mon Apr 06 23:23:33 PDT 2009,twitter hat -PRON- both then
928,Mon Apr 06 23:23:43 PDT 2009,i hate the fact that i m genuinely excited about -PRON- last tweet
929,Mon Apr 06 23:23:44 PDT 2009,i can not sleep either
930,Mon Apr 06 23:23:46 PDT 2009,between that and the italy earthquake   -PRON- s be a very sad news day
931,Mon Apr 06 23:23:48 PDT 2009,all rain today     garden really need -PRON- so not quite so bad
932,Mon Apr 06 23:23:51 PDT 2009,yawn yawn yawn       more minute in bed
933,Mon Apr 06 23:23:52 PDT 2009,ouch    sound very sucky
934,Mon Apr 06 23:23:56 PDT 2009,great idea with the itune promo code    -PRON- do not work in the uk itune store though
935,Mon Apr 06 23:23:55 PDT 2009,
936,Mon Apr 06 23:24:31 PDT 2009,an empty rum barrel be a sad rum barrel    shake head   the horror   the horror
937,Mon Apr 06 23:24:35 PDT 2009,-PRON- be a sleepless night
938,Mon Apr 06 23:24:37 PDT 2009,-PRON- admit to be a fake
939,Mon Apr 06 23:24:42 PDT 2009,
940,Mon Apr 06 23:24:42 PDT 2009,get highly bored today scan     page for daddy   have to do -PRON-
941,Mon Apr 06 23:24:47 PDT 2009,-PRON- cook risotto without -PRON-
942,Mon Apr 06 23:24:53 PDT 2009,keeeerrrrriiiiii       i really have nothing good to do then post on this thing at     be      wonderfullll   say alot
943,Mon Apr 06 23:24:57 PDT 2009,yay for baseball season   boo to yankee lose -PRON- first game
944,Mon Apr 06 23:24:57 PDT 2009,lose suck       because i have to work today
945,Mon Apr 06 23:25:02 PDT 2009,omg exam kill -PRON-   how could i not know the difference between haif a circle and a hemisphere
946,Mon Apr 06 23:25:04 PDT 2009,in bed     i suddenly feel   i wish ma be here w -PRON-     goodnight twitterfam
947,Mon Apr 06 23:25:08 PDT 2009,i do not like goodnight
948,Mon Apr 06 23:25:08 PDT 2009,greaaat -PRON- lappy will not turn on   wtffffff
949,Mon Apr 06 23:25:22 PDT 2009,-PRON- stick in traffic then   -PRON- journey be traffic free this morning   if -PRON- s any help
950,Mon Apr 06 23:25:23 PDT 2009,lookin like an all nighter   i hate -PRON- when i do this to -PRON-
951,Mon Apr 06 23:25:23 PDT 2009,-PRON- re a stranger
952,Mon Apr 06 23:25:27 PDT 2009,debbugg old vb   code   the day could have start better
953,Mon Apr 06 23:25:31 PDT 2009,only a quarter of a percent babe   darn
954,Mon Apr 06 23:25:38 PDT 2009,come down with a cold or bad allergy   either way   i m miserable
955,Mon Apr 06 23:25:38 PDT 2009,can not believe cutner be dead on house   sad day    in santa rosa   ca
956,Mon Apr 06 23:25:42 PDT 2009,damnit i be really dig this season of reaper
957,Mon Apr 06 23:25:54 PDT 2009,gah   comcast double -PRON- cable internet bill w out tell -PRON-   so -PRON- be quit    can anyone suggest an affordable company in bay area
958,Mon Apr 06 23:26:04 PDT 2009,another early morn with the duchess   although -PRON- have not manage to cross -PRON- leg this time
959,Mon Apr 06 23:26:06 PDT 2009,-PRON- leave without say hi
960,Mon Apr 06 23:26:27 PDT 2009,l want   but i can not sleep
961,Mon Apr 06 23:26:38 PDT 2009,when an xbox show those three red light   -PRON- mean -PRON- s dead and need to be fix for a month at microsoft hq
962,Mon Apr 06 23:26:57 PDT 2009,a king sized bed be nice but sad and lonely with no hubby   puppy   or kitty    i be over this whole conferenceing thing
963,Mon Apr 06 23:26:57 PDT 2009,-PRON- be boredd   gah   i wish i could just sleep and get -PRON- over with but -PRON- have have toooo muchh cooooffffeeeeeeeee   bahaha
964,Mon Apr 06 23:26:58 PDT 2009,if i may butt in again    i m do be nosey    sorry -PRON- conversation be just so interesting
965,Mon Apr 06 23:27:03 PDT 2009,-PRON- fall off -PRON- list    do i offend -PRON-
966,Mon Apr 06 23:27:13 PDT 2009,week till sister home    i miss -PRON- call   again   -PRON- the bad feeling in the world
967,Mon Apr 06 23:27:13 PDT 2009,go to try to get some sleep in this hotel room
968,Mon Apr 06 23:27:16 PDT 2009,brilliant idea   just bring as much as -PRON- think -PRON- will spend    i will swap -PRON-   bring a brolly
969,Mon Apr 06 23:27:21 PDT 2009,get -PRON- an autograph and shout out   -PRON- have to record -PRON- though   -PRON- computer be dead so i can not listen
970,Mon Apr 06 23:27:22 PDT 2009,khloe just get fire from the apprentice
971,Mon Apr 06 23:27:27 PDT 2009,in biology class   -PRON- lip hurt
972,Mon Apr 06 23:27:27 PDT 2009,sorry for the next tweet
973,Mon Apr 06 23:27:33 PDT 2009,grr not down to go to school today
974,Mon Apr 06 23:27:34 PDT 2009,i have to get an hd tivo and just get -PRON- set up tonight in order to get channel
975,Mon Apr 06 23:27:37 PDT 2009,i ask everyone how -PRON- be do yesterday and not a single tweet back
976,Mon Apr 06 23:27:38 PDT 2009,ruddy money    i like -PRON-    still wait here      oh what a surprise     by state too    hmmm         seriously
977,Mon Apr 06 23:27:40 PDT 2009,i be so sad   kutner be -PRON- favorite of the new team
978,Mon Apr 06 23:27:43 PDT 2009,wow i do not get an   hello   u suck
979,Mon Apr 06 23:27:45 PDT 2009,bedtime   school tomorrow   and i still have no book   be break suckssss
980,Mon Apr 06 23:27:48 PDT 2009,seat here help -PRON- baby with -PRON- paper    well -PRON- be force -PRON- too seat with -PRON-   -PRON- be sleepy
981,Mon Apr 06 23:27:48 PDT 2009,synch -PRON- contact from -PRON- old mobile to iphone   impodoe not work well
982,Mon Apr 06 23:27:48 PDT 2009,
983,Mon Apr 06 23:27:50 PDT 2009,i ve just spend    hour to enter all the bureaucratic nonsense for march   what a waste of -PRON- time
984,Mon Apr 06 23:27:58 PDT 2009,nw more confused then ever
985,Mon Apr 06 23:28:00 PDT 2009,not feel well again   stupid migraine make -PRON- tummy upset    and -PRON- whole body ache   shoot -PRON- now
986,Mon Apr 06 23:28:02 PDT 2009,read buyology before bedtime     great premise but only turn out to be an   ok   book    lot of info i already know
987,Mon Apr 06 23:28:09 PDT 2009,home   i really wana sleep   but due to waste -PRON- free line in town i have an assignment to finish
988,Mon Apr 06 23:28:09 PDT 2009,i also send some update in plurk but i upload photo on twitter    -PRON- do not see any of -PRON- update on plurk   zero
989,Mon Apr 06 23:28:13 PDT 2009,omg      the reader   be make -PRON-
990,Mon Apr 06 23:28:14 PDT 2009,d oh   at least -PRON- re get a decent exchange rate at the moment   sterling be still get flog
991,Mon Apr 06 23:28:22 PDT 2009,try to download tweetdeck but -PRON- will not download
992,Mon Apr 06 23:28:32 PDT 2009,there s an inch of snow on the ground   and counting    i m worried about the poor flower
993,Mon Apr 06 23:28:38 PDT 2009,why be not -PRON- a happy camper
994,Mon Apr 06 23:28:39 PDT 2009,thank man    i m so very grateful    i feel unworthy of such attention   though   because i m in this because of -PRON-
995,Mon Apr 06 23:28:41 PDT 2009,i miss u too   i m totally comin back tho   lastnight be sooooooo much fun
996,Mon Apr 06 23:28:43 PDT 2009,ohhh   i love -PRON-   ps i m sad -PRON- do not get to hang out
997,Mon Apr 06 23:28:45 PDT 2009,and somehow i still end up in this place
998,Mon Apr 06 23:28:49 PDT 2009,oh that be very sad   poor boy
999,Mon Apr 06 23:28:50 PDT 2009,um   that would be a hell no to the fugly poker dog pant on the cruise    hi jonathan   sorry i miss -PRON-
1000,Mon Apr 06 23:28:58 PDT 2009,i m do -PRON- homework   -PRON- s gosh darn hard
1001,Mon Apr 06 23:29:00 PDT 2009,definitely no vacation for -PRON-
1002,Mon Apr 06 23:30:10 PDT 2009,study group extraordinare   about to leave campus    some of tort outline finish good thing but sleepy as h       will be back am
1003,Mon Apr 06 23:30:10 PDT 2009,why can not airfare go down   or   why do i have to live in texas    i do not know if i will be able to make -PRON- to iowa
1004,Mon Apr 06 23:30:16 PDT 2009,i find -PRON- pretty frustrating   stupid monkey
1005,Mon Apr 06 23:30:17 PDT 2009,but -PRON- be not feel well   mommy
1006,Mon Apr 06 23:30:18 PDT 2009,nope   i m right along wit   -PRON-
1007,Mon Apr 06 23:30:18 PDT 2009,so a murder   gotcha    can not believe -PRON-
1008,Mon Apr 06 23:30:18 PDT 2009,i m sit at -PRON- house and i m sooo not look forward to -PRON- one class tomorrow
1009,Mon Apr 06 23:30:20 PDT 2009,order some maternity clothe online   which come today   i get something strange i do not order   not in -PRON- size   and stuff be miss
1010,Mon Apr 06 23:30:23 PDT 2009,
1011,Mon Apr 06 23:30:29 PDT 2009,i wish i could   get to work though
1012,Mon Apr 06 23:30:39 PDT 2009,what happen to -PRON- on saturday   -PRON- do not show up
1013,Mon Apr 06 23:30:43 PDT 2009,
1014,Mon Apr 06 23:30:44 PDT 2009,
1015,Mon Apr 06 23:30:46 PDT 2009,i have mouth ulcer   so painful to talk and eat
1016,Mon Apr 06 23:30:48 PDT 2009,urgh   -PRON- be just the video   and -PRON- cut the robot part
1017,Mon Apr 06 23:30:49 PDT 2009,-PRON- dog can not move anymore   pray that -PRON- will be okay
1018,Mon Apr 06 23:30:51 PDT 2009,-PRON- be pretty much -PRON- fave    not much reason to watch now
1019,Mon Apr 06 23:30:51 PDT 2009,but tht s annoying   definitely not bitchy enough   -PRON- def break like everything in -PRON-   -PRON- prolly do not even kno oct
1020,Mon Apr 06 23:30:57 PDT 2009,hahaha do not be like that one time in ny when -PRON- get     min of sleep then get sick   love -PRON-
1021,Mon Apr 06 23:31:01 PDT 2009,i can not   i have so much to learn about wwi by tomorrow at noon
1022,Mon Apr 06 23:31:02 PDT 2009,
1023,Mon Apr 06 23:31:06 PDT 2009,i be sad about innocent selling out too
1024,Mon Apr 06 23:31:09 PDT 2009,dang will not be able to get to any workshop run by web direction
1025,Mon Apr 06 23:31:15 PDT 2009,goodness -PRON-   how do -PRON- find -PRON-    -PRON- s good to hear from -PRON- ben   i still have -PRON- video game and book    i apologize
1026,Mon Apr 06 23:31:17 PDT 2009,jap girl    -PRON- re leave
1027,Mon Apr 06 23:31:18 PDT 2009,-PRON- poor little girl have a baaaad rash on -PRON- bum and be not feel good
1028,Mon Apr 06 23:31:25 PDT 2009,yes   -PRON- have the vhs   i cry when the old man die
1029,Mon Apr 06 23:31:28 PDT 2009,argh   get up early for girl aloud on freshly squeeze and -PRON- be just the video
1030,Mon Apr 06 23:31:30 PDT 2009,travian total cost of the atk for the aggressor           resourc all say and do   i m guess -PRON- s not go to let that slide
1031,Mon Apr 06 23:31:32 PDT 2009,wait for kelly s call
1032,Mon Apr 06 23:31:34 PDT 2009,mhm   not have a good day   blah blah blah
1033,Mon Apr 06 23:31:59 PDT 2009,i get the i can have chezburger book from the lobo   and -PRON- be not here to look at -PRON- wif -PRON-
1034,Mon Apr 06 23:32:01 PDT 2009,i m try to work on -PRON- last assignment of the year   but i just can not get that spark   all i want to do be lie in the grass and read
1035,Mon Apr 06 23:32:03 PDT 2009,ugh of course not   just thursday and friday   sit i have both kid
1036,Mon Apr 06 23:32:06 PDT 2009,oh my gosh   i m still   emotionally   die at the fact that kutner s go   arggg    kal ily
1037,Mon Apr 06 23:32:09 PDT 2009,i think i find -PRON- face    unfortunately   -PRON- do not find -PRON- yet
1038,Mon Apr 06 23:32:11 PDT 2009,see that should not have make -PRON- stomach flip like -PRON- do
1039,Mon Apr 06 23:32:17 PDT 2009,headache     pleeeease go away
1040,Mon Apr 06 23:32:19 PDT 2009,yeah i do   i have an application that run every few minute to do that but -PRON- the add on   -PRON- conflict all the time
1041,Mon Apr 06 23:32:20 PDT 2009,pretty good coaching with exceptional talent trounce exceptional coaching and pretty good talent   msu
1042,Mon Apr 06 23:32:31 PDT 2009,
1043,Mon Apr 06 23:32:33 PDT 2009,-PRON- s -PRON-   hair   i can not deal with
1044,Mon Apr 06 23:32:40 PDT 2009,feel like i m stuck in a rut   wait to hear back from school be kill -PRON-    also decide to take a break from   wow for awhile
1045,Mon Apr 06 23:32:39 PDT 2009,i need new glass    mine be hangnon    arm
1046,Mon Apr 06 23:32:39 PDT 2009,meat week day     tummy hurt every night
1047,Mon Apr 06 23:32:42 PDT 2009,why be not there a   fake   verruca on twitter      now i m sad
1048,Mon Apr 06 23:32:44 PDT 2009,on the phone with the bestie than shower    confuse i do not know what to do
1049,Mon Apr 06 23:32:45 PDT 2009,aww poor froofroo   this be way too late for -PRON-
1050,Mon Apr 06 23:32:48 PDT 2009,i miss -PRON-      fam
1051,Mon Apr 06 23:32:52 PDT 2009,
1052,Mon Apr 06 23:32:53 PDT 2009,-PRON- not think of selling be -PRON-
1053,Mon Apr 06 23:32:53 PDT 2009,yeah   i always slow down at the end         also   take that   i win
1054,Mon Apr 06 23:32:55 PDT 2009,i wanna go   but i be only
1055,Mon Apr 06 23:33:00 PDT 2009,how i mss the snippet hun    wts -PRON- of may i ask    i wanna hear
1056,Mon Apr 06 23:33:02 PDT 2009,i know   big love   true blood and united state of tara have too long of wait between season
1057,Mon Apr 06 23:33:08 PDT 2009,i wanna go to lamb of god
1058,Mon Apr 06 23:33:19 PDT 2009,be sad -PRON- have lose -PRON- hn arm band    -PRON- just disappear
1059,Mon Apr 06 23:33:38 PDT 2009,set -PRON- alarm to wake up     want to speak to -PRON- sis in africa on skype    i miss -PRON- sooo much
1060,Mon Apr 06 23:33:51 PDT 2009,awh damn   -PRON- puppy have tick
1061,Mon Apr 06 23:33:54 PDT 2009,h ouse make -PRON- sad   oh   kutner
1062,Mon Apr 06 23:33:54 PDT 2009,
1063,Mon Apr 06 23:33:55 PDT 2009,why do i keep look    i know that what i read be go to hubut i still look   i guess -PRON- s just a girl thing    i need to get over -PRON-
1064,Mon Apr 06 23:33:55 PDT 2009,
1065,Mon Apr 06 23:33:59 PDT 2009,see the one with a gsd cover in -PRON-   and i could not stop cry   i just bawl and bawl
1066,Mon Apr 06 23:34:26 PDT 2009,rachel and jessy r make -PRON- work out   thank -PRON- guy
1067,Mon Apr 06 23:34:30 PDT 2009,i m wish i have more time
1068,Mon Apr 06 23:34:31 PDT 2009,the only bit that get -PRON- really be when -PRON- say bab be a bad mum   i m sure that hurt -PRON- even though -PRON- s laugh
